id,clubId,name,age,bornDate,url
1353,34,Sergio Ruiz,19,12/04/2006,https://www.transfermarkt.es/sergio-ruiz/profil/spieler/1179293
1354,34,Arturo Rodríguez,18,05/08/2006,https://www.transfermarkt.es/arturo-rodriguez/profil/spieler/1365799
1355,34,Adnan Januzaj,30,05/02/1995,https://www.transfermarkt.es/adnan-januzaj/profil/spieler/177847
1356,34,Pejiño,28,29/07/1996,https://www.transfermarkt.es/pejino/profil/spieler/534379
1357,34,Saliou Mandiang,22,13/04/2003,https://www.transfermarkt.es/saliou-mandiang/profil/spieler/1079049
1358,34,Fábio Silva,22,19/07/2002,https://www.transfermarkt.es/fabio-silva/profil/spieler/505653
1359,34,Oli McBurnie,29,04/06/1996,https://www.transfermarkt.es/oli-mcburnie/profil/spieler/298477
1360,34,Sandro Ramírez,29,09/07/1995,https://www.transfermarkt.es/sandro-ramirez/profil/spieler/199369
1361,34,Marc Cardona,29,08/07/1995,https://www.transfermarkt.es/marc-cardona/profil/spieler/443222
1362,34,Jaime Mata,36,24/10/1988,https://www.transfermarkt.es/jaime-mata/profil/spieler/227961
1363,34,Elías Romero,21,11/05/2004,https://www.transfermarkt.es/elias-romero/profil/spieler/1146039
1364,35,David Soria,32,04/04/1993,https://www.transfermarkt.es/david-soria/profil/spieler/226012
1365,35,Jiri Letacek,26,09/01/1999,https://www.transfermarkt.es/jiri-letacek/profil/spieler/339079
1366,35,Jorge Benito,19,06/06/2006,https://www.transfermarkt.es/jorge-benito/profil/spieler/1135452
1367,35,Djordjije Medenica,18,17/11/2006,https://www.transfermarkt.es/djordjije-medenica/profil/spieler/1130318
1368,35,Diego Ferrer,18,17/04/2007,https://www.transfermarkt.es/diego-ferrer/profil/spieler/1298885
1369,35,Omar Alderete,28,26/12/1996,https://www.transfermarkt.es/omar-alderete/profil/spieler/353032
1370,35,Djené ,33,31/12/1991,https://www.transfermarkt.es/djene/profil/spieler/221150
1371,35,Juan Berrocal,26,05/02/1999,https://www.transfermarkt.es/juan-berrocal/profil/spieler/461843
1372,35,Domingos Duarte,30,10/03/1995,https://www.transfermarkt.es/domingos-duarte/profil/spieler/257376
1373,35,Nabil Aberdin,22,23/08/2002,https://www.transfermarkt.es/nabil-aberdin/profil/spieler/908621
1374,35,Luca Lohr,22,19/08/2002,https://www.transfermarkt.es/luca-lohr/profil/spieler/973690
1375,35,Guillem Trilla,22,04/02/2003,https://www.transfermarkt.es/guillem-trilla/profil/spieler/1216529
1376,35,Juan Bernat,32,01/03/1993,https://www.transfermarkt.es/juan-bernat/profil/spieler/126719
1377,35,Diego Rico,32,23/02/1993,https://www.transfermarkt.es/diego-rico/profil/spieler/249513
1378,35,David Argüelles,23,10/01/2002,https://www.transfermarkt.es/david-arguelles/profil/spieler/719720
1379,35,Gorka Rivera,20,01/08/2004,https://www.transfermarkt.es/gorka-rivera/profil/spieler/1000136
1380,35,Juan Iglesias,26,03/07/1998,https://www.transfermarkt.es/juan-iglesias/profil/spieler/390688
1381,35,Allan Nyom,37,10/05/1988,https://www.transfermarkt.es/allan-nyom/profil/spieler/111508
1382,35,Ismael Bekhoucha,20,20/11/2004,https://www.transfermarkt.es/ismael-bekhoucha/profil/spieler/1164331
1383,35,Mauro Arambarri,29,30/09/1995,https://www.transfermarkt.es/mauro-arambarri/profil/spieler/290249
1384,35,Ramón Terrats,24,18/10/2000,https://www.transfermarkt.es/ramon-terrats/profil/spieler/783396
1385,35,Luis Milla,30,07/10/1994,https://www.transfermarkt.es/luis-milla/profil/spieler/281989
1386,35,Carles Aleñá,27,05/01/1998,https://www.transfermarkt.es/carles-alena/profil/spieler/284854
1387,35,John Patrick,21,24/09/2003,https://www.transfermarkt.es/john-patrick/profil/spieler/841121
1388,35,Yellu Santiago,21,25/05/2004,https://www.transfermarkt.es/yellu-santiago/profil/spieler/941869
1389,35,Christantus Uche,22,19/05/2003,https://www.transfermarkt.es/christantus-uche/profil/spieler/1124005
1390,35,Alberto Risco,19,30/08/2005,https://www.transfermarkt.es/alberto-risco/profil/spieler/1255616
1391,35,Coba da Costa,22,26/07/2002,https://www.transfermarkt.es/coba-da-costa/profil/spieler/1033005
1392,35,Juanmi,32,20/05/1993,https://www.transfermarkt.es/juanmi/profil/spieler/126737
1393,35,Abdoulaye Keita,22,01/09/2002,https://www.transfermarkt.es/abdoulaye-keita/profil/spieler/949489
1394,35,Álex Sola ,26,09/06/1999,https://www.transfermarkt.es/alex-sola/profil/spieler/434990
1395,35,Carles Pérez,27,16/02/1998,https://www.transfermarkt.es/carles-perez/profil/spieler/282810
1396,35,Peter Federico,22,25/07/2002,https://www.transfermarkt.es/peter-federico/profil/spieler/710004
1397,35,Borja Mayoral,28,05/04/1997,https://www.transfermarkt.es/borja-mayoral/profil/spieler/298976
1398,35,Álvaro Rodríguez,20,14/07/2004,https://www.transfermarkt.es/alvaro-rodriguez/profil/spieler/948275
1399,35,Bertuğ Yıldırım,22,12/07/2002,https://www.transfermarkt.es/bertug-yildirim/profil/spieler/672803
1400,35,Martín Cuéllar,18,26/03/2007,https://www.transfermarkt.es/martin-cuellar/profil/spieler/1360962
1401,36,Dominik Greif,28,06/04/1997,https://www.transfermarkt.es/dominik-greif/profil/spieler/316884
1402,36,Leo Román,24,06/07/2000,https://www.transfermarkt.es/leo-roman/profil/spieler/562742
1403,36,Iván Cuéllar,41,27/05/1984,https://www.transfermarkt.es/ivan-cuellar/profil/spieler/27493
1404,36,Pere García,23,22/03/2002,https://www.transfermarkt.es/pere-garcia/profil/spieler/632913
1405,36,Martin Valjent,29,11/12/1995,https://www.transfermarkt.es/martin-valjent/profil/spieler/277384
1406,36,José Copete,25,10/10/1999,https://www.transfermarkt.es/jose-copete/profil/spieler/520840
1407,36,Siebe Van der Heyden,27,30/05/1998,https://www.transfermarkt.es/siebe-van-der-heyden/profil/spieler/400131
1408,36,Antonio Raíllo ,33,08/10/1991,https://www.transfermarkt.es/antonio-raillo/profil/spieler/278296
1409,36,David López,22,03/02/2003,https://www.transfermarkt.es/david-lopez/profil/spieler/947431
1410,36,Sebas Wade,22,09/04/2003,https://www.transfermarkt.es/sebas-wade/profil/spieler/945702
1411,36,Johan Mojica,32,21/08/1992,https://www.transfermarkt.es/johan-mojica/profil/spieler/262939
1412,36,Toni Lato,27,21/11/1997,https://www.transfermarkt.es/toni-lato/profil/spieler/320271
1413,36,Pablo Maffeo,27,12/07/1997,https://www.transfermarkt.es/pablo-maffeo/profil/spieler/251876
1414,36,Mateu Morey,25,02/03/2000,https://www.transfermarkt.es/mateu-morey/profil/spieler/388513
1415,36,Samú Costa,24,27/11/2000,https://www.transfermarkt.es/samu-costa/profil/spieler/657430
1416,36,Omar Mascarell,32,02/02/1993,https://www.transfermarkt.es/omar-mascarell/profil/spieler/142031
1417,36,Sergi Darder,31,22/12/1993,https://www.transfermarkt.es/sergi-darder/profil/spieler/142021
1418,36,Manu Morlanes,26,12/01/1999,https://www.transfermarkt.es/manu-morlanes/profil/spieler/335225
1419,36,Antonio Sánchez,28,22/04/1997,https://www.transfermarkt.es/antonio-sanchez/profil/spieler/513031
1420,36,Jan Salas,19,10/08/2005,https://www.transfermarkt.es/jan-salas/profil/spieler/1063574
1421,36,Dani Rodríguez,37,06/06/1988,https://www.transfermarkt.es/dani-rodriguez/profil/spieler/139435
1422,36,Daniel Luna,22,07/05/2003,https://www.transfermarkt.es/daniel-luna/profil/spieler/857830
1423,36,Chiquinho,25,05/02/2000,https://www.transfermarkt.es/chiquinho/profil/spieler/695454
1424,36,Javi Llabrés,22,11/09/2002,https://www.transfermarkt.es/javi-llabres/profil/spieler/706138
1425,36,Robert Navarro,23,12/04/2002,https://www.transfermarkt.es/robert-navarro/profil/spieler/563137
1426,36,Takuma Asano,30,10/11/1994,https://www.transfermarkt.es/takuma-asano/profil/spieler/245744
1427,36,Valery Fernández,25,23/11/1999,https://www.transfermarkt.es/valery-fernandez/profil/spieler/331496
1428,36,Vedat Muriqi,31,24/04/1994,https://www.transfermarkt.es/vedat-muriqi/profil/spieler/256267
1429,36,Cyle Larin,30,17/04/1995,https://www.transfermarkt.es/cyle-larin/profil/spieler/343463
1430,36,Abdón Prats,32,07/12/1992,https://www.transfermarkt.es/abdon-prats/profil/spieler/177452
1431,36,Marc Domènech,18,01/12/2006,https://www.transfermarkt.es/marc-domenech/profil/spieler/1296876
1432,37,Antonio Sivera ,28,11/08/1996,https://www.transfermarkt.es/antonio-sivera/profil/spieler/298197
1433,37,Jesús Owono,24,01/03/2001,https://www.transfermarkt.es/jesus-owono/profil/spieler/631693
1434,37,Adrián Rodríguez,24,12/12/2000,https://www.transfermarkt.es/adrian-rodriguez/profil/spieler/608382
1435,37,Grégoire Swiderski,19,05/10/2005,https://www.transfermarkt.es/gregoire-swiderski/profil/spieler/1063990
1436,37,Abdel Abqar,26,10/03/1999,https://www.transfermarkt.es/abdel-abqar/profil/spieler/559979
1437,37,Santiago Mouriño,23,13/02/2002,https://www.transfermarkt.es/santiago-mourino/profil/spieler/953901
1438,37,Facundo Garcés,25,05/09/1999,https://www.transfermarkt.es/facundo-garces/profil/spieler/533354
1439,37,Moussa Diarra,24,10/11/2000,https://www.transfermarkt.es/moussa-diarra/profil/spieler/694509
1440,37,Adrián Pica,23,25/04/2002,https://www.transfermarkt.es/adrian-pica/profil/spieler/895458
1441,37,Aleksandar Sedlar,33,13/12/1991,https://www.transfermarkt.es/aleksandar-sedlar/profil/spieler/237499
1442,37,Manu Sánchez,24,24/08/2000,https://www.transfermarkt.es/manu-sanchez/profil/spieler/618809
1443,37,Eneko Ortiz,22,26/05/2003,https://www.transfermarkt.es/eneko-ortiz/profil/spieler/892217
1444,37,Nahuel Tenaglia,29,21/02/1996,https://www.transfermarkt.es/nahuel-tenaglia/profil/spieler/533568
1445,37,Hugo Novoa,22,24/01/2003,https://www.transfermarkt.es/hugo-novoa/profil/spieler/668276
1446,37,Egoitz Muñoz,21,14/04/2004,https://www.transfermarkt.es/egoitz-munoz/profil/spieler/1064391
1447,37,Alejandro Jay,22,07/07/2002,https://www.transfermarkt.es/alejandro-jay/profil/spieler/708534
1448,37,Antonio Blanco,24,23/07/2000,https://www.transfermarkt.es/antonio-blanco/profil/spieler/495621
1449,37,Carlos Protesoni,27,30/03/1998,https://www.transfermarkt.es/carlos-protesoni/profil/spieler/431190
1450,37,Ander Guevara,27,07/07/1997,https://www.transfermarkt.es/ander-guevara/profil/spieler/465967
1451,37,Jon Guridi,30,28/02/1995,https://www.transfermarkt.es/jon-guridi/profil/spieler/289257
1452,37,Carles Aleñá,27,05/01/1998,https://www.transfermarkt.es/carles-alena/profil/spieler/284854
1453,37,Joan Jordán,30,06/07/1994,https://www.transfermarkt.es/joan-jordan/profil/spieler/263727
1454,37,Daouda Doumbia,23,01/01/2002,https://www.transfermarkt.es/daouda-doumbia/profil/spieler/1054933
1455,37,Lander Pinillos,21,06/10/2003,https://www.transfermarkt.es/lander-pinillos/profil/spieler/895591
1456,37,Carlos Martín,23,22/04/2002,https://www.transfermarkt.es/carlos-martin/profil/spieler/618813
1457,37,Luis Rioja,31,16/10/1993,https://www.transfermarkt.es/luis-rioja/profil/spieler/278837
1458,37,Tomás Conechny,27,30/03/1998,https://www.transfermarkt.es/tomas-conechny/profil/spieler/401571
1459,37,Abde Rebbach,26,11/08/1998,https://www.transfermarkt.es/abde-rebbach/profil/spieler/718034
1460,37,Carlos Vicente,26,23/04/1999,https://www.transfermarkt.es/carlos-vicente/profil/spieler/540536
1461,37,Luka Romero,20,18/11/2004,https://www.transfermarkt.es/luka-romero/profil/spieler/769063
1462,37,Julen Lartitegi,21,29/09/2003,https://www.transfermarkt.es/julen-lartitegi/profil/spieler/834756
1463,37,Stoichkov,31,05/11/1993,https://www.transfermarkt.es/stoichkov/profil/spieler/271021
1464,37,Joaquín Panichelli,22,07/10/2002,https://www.transfermarkt.es/joaquin-panichelli/profil/spieler/1064871
1465,37,Toni Martínez,28,30/06/1997,https://www.transfermarkt.es/toni-martinez/profil/spieler/302371
1466,37,Asier Villalibre,27,30/09/1997,https://www.transfermarkt.es/asier-villalibre/profil/spieler/251897
1467,37,Kike García,35,25/11/1989,https://www.transfermarkt.es/kike-garcia/profil/spieler/93936
1468,37,Pau Cabanes,20,17/02/2005,https://www.transfermarkt.es/pau-cabanes/profil/spieler/1063553
1469,38,Augusto Batalla,29,30/04/1996,https://www.transfermarkt.es/augusto-batalla/profil/spieler/275218
1470,38,Dani Cárdenas,28,28/03/1997,https://www.transfermarkt.es/dani-cardenas/profil/spieler/397676
1471,38,Miguel Ángel Morro,24,11/09/2000,https://www.transfermarkt.es/miguel-angel-morro/profil/spieler/607780
1472,38,Juanpe Gil,24,05/05/2001,https://www.transfermarkt.es/juanpe-gil/profil/spieler/708370
1473,38,Miguel Benedi,22,13/05/2003,https://www.transfermarkt.es/miguel-benedi/profil/spieler/1064644
1474,38,Adrián Molina,19,22/07/2005,https://www.transfermarkt.es/adrian-molina/profil/spieler/1322790
1475,38,Abdul Mumin,27,06/06/1998,https://www.transfermarkt.es/abdul-mumin/profil/spieler/451801
1476,38,Florian Lejeune,34,20/05/1991,https://www.transfermarkt.es/florian-lejeune/profil/spieler/127108
1477,38,Pelayo Fernández,22,29/04/2003,https://www.transfermarkt.es/pelayo-fernandez/profil/spieler/692208
1478,38,Aridane Hernández,36,23/03/1989,https://www.transfermarkt.es/aridane-hernandez/profil/spieler/82503
1479,38,Marco de las Sías,19,29/12/2005,https://www.transfermarkt.es/marco-de-las-sias/profil/spieler/948254
1480,38,Sergio Lozano,19,30/03/2006,https://www.transfermarkt.es/sergio-lozano/profil/spieler/1384902
1481,38,Pep Chavarría,27,10/04/1998,https://www.transfermarkt.es/pep-chavarria/profil/spieler/596122
1482,38,Alfonso Espino,33,05/01/1992,https://www.transfermarkt.es/alfonso-espino/profil/spieler/311044
1483,38,Andrei Rațiu,27,20/06/1998,https://www.transfermarkt.es/andrei-ratiu/profil/spieler/527966
1484,38,Iván Balliu,33,01/01/1992,https://www.transfermarkt.es/ivan-balliu/profil/spieler/85295
1485,38,Gerard Gumbau,30,18/12/1994,https://www.transfermarkt.es/gerard-gumbau/profil/spieler/268670
1486,38,Pedro Díaz,27,05/06/1998,https://www.transfermarkt.es/pedro-diaz/profil/spieler/363057
1487,38,Unai López,29,30/10/1995,https://www.transfermarkt.es/unai-lopez/profil/spieler/192009
1488,38,Óscar Valentín ,30,20/08/1994,https://www.transfermarkt.es/oscar-valentin/profil/spieler/517753
1489,38,Pathé Ciss,31,16/03/1994,https://www.transfermarkt.es/pathe-ciss/profil/spieler/525578
1490,38,Diego Méndez,21,29/08/2003,https://www.transfermarkt.es/diego-mendez/profil/spieler/932349
1491,38,James Rodríguez,33,12/07/1991,https://www.transfermarkt.es/james-rodriguez/profil/spieler/88103
1492,38,Randy Nteka,27,06/12/1997,https://www.transfermarkt.es/randy-nteka/profil/spieler/560483
1493,38,Joni Montiel,26,03/09/1998,https://www.transfermarkt.es/joni-montiel/profil/spieler/343273
1494,38,Oscar Trejo,37,26/04/1988,https://www.transfermarkt.es/oscar-trejo/profil/spieler/30321
1495,38,Álvaro García,32,27/10/1992,https://www.transfermarkt.es/alvaro-garcia/profil/spieler/257062
1496,38,Jorge de Frutos,28,20/02/1997,https://www.transfermarkt.es/jorge-de-frutos/profil/spieler/455181
1497,38,Adrián Embarba,33,07/05/1992,https://www.transfermarkt.es/adrian-embarba/profil/spieler/288318
1498,38,Isi Palazón,30,27/12/1994,https://www.transfermarkt.es/isi-palazon/profil/spieler/362086
1499,38,Sergio Camello,24,10/02/2001,https://www.transfermarkt.es/sergio-camello/profil/spieler/505674
1500,38,Raúl de Tomás,30,17/10/1994,https://www.transfermarkt.es/raul-de-tomas/profil/spieler/162038
1501,38,Sergi Guardiola,34,29/05/1991,https://www.transfermarkt.es/sergi-guardiola/profil/spieler/256429
1502,38,Etienne Eto'o,22,18/08/2002,https://www.transfermarkt.es/etienne-etoo/profil/spieler/707359
1503,39,Juan Soriano,27,23/08/1997,https://www.transfermarkt.es/juan-soriano/profil/spieler/251892
1504,39,Marko Dmitrovic,33,24/01/1992,https://www.transfermarkt.es/marko-dmitrovic/profil/spieler/94308
1505,39,Alvin Abajas,22,12/05/2003,https://www.transfermarkt.es/alvin-abajas/profil/spieler/1055833
1506,39,Guillermo Ruiz,21,09/12/2003,https://www.transfermarkt.es/guillermo-ruiz/profil/spieler/991158
1507,39,Jackson Porozo,24,04/08/2000,https://www.transfermarkt.es/jackson-porozo/profil/spieler/491616
1508,39,Jorge Sáenz,28,17/11/1996,https://www.transfermarkt.es/jorge-saenz/profil/spieler/340339
1509,39,Sergio González,33,20/04/1992,https://www.transfermarkt.es/sergio-gonzalez/profil/spieler/308989
1510,39,Matija Nastasić,32,28/03/1993,https://www.transfermarkt.es/matija-nastasic/profil/spieler/143559
1511,39,Aritz Arambarri,27,31/01/1998,https://www.transfermarkt.es/aritz-arambarri/profil/spieler/434602
1512,39,Lalo Aguilar,23,11/06/2002,https://www.transfermarkt.es/lalo-aguilar/profil/spieler/715679
1513,39,Joao Urbáez,22,24/07/2002,https://www.transfermarkt.es/joao-urbaez/profil/spieler/866541
1514,39,Javi Hernández,27,02/05/1998,https://www.transfermarkt.es/javi-hernandez/profil/spieler/422466
1515,39,Enric Franquesa ,28,26/02/1997,https://www.transfermarkt.es/enric-franquesa/profil/spieler/282700
1516,39,Borna Barisic ,32,10/11/1992,https://www.transfermarkt.es/borna-barisic/profil/spieler/39125
1517,39,Iker Bachiller,22,14/09/2002,https://www.transfermarkt.es/iker-bachiller/profil/spieler/618805
1518,39,Valentin Rosier,28,19/08/1996,https://www.transfermarkt.es/valentin-rosier/profil/spieler/441170
1519,39,Adrià Altimira,24,28/03/2001,https://www.transfermarkt.es/adria-altimira/profil/spieler/466807
1520,39,Yvan Neyou,28,03/01/1997,https://www.transfermarkt.es/yvan-neyou/profil/spieler/469669
1521,39,Renato Tapia,29,28/07/1995,https://www.transfermarkt.es/renato-tapia/profil/spieler/277137
1522,39,Julián Chicco,27,13/01/1998,https://www.transfermarkt.es/julian-chicco/profil/spieler/401583
1523,39,Carlos Guirao,22,27/04/2003,https://www.transfermarkt.es/carlos-guirao/profil/spieler/1054429
1524,39,Seydouba Cissé,24,10/02/2001,https://www.transfermarkt.es/seydouba-cisse/profil/spieler/543537
1525,39,Darko Brasanac,33,12/02/1992,https://www.transfermarkt.es/darko-brasanac/profil/spieler/95641
1526,39,Álex Gil,22,05/02/2003,https://www.transfermarkt.es/alex-gil/profil/spieler/932350
1527,39,Fer Rodríguez,22,06/11/2002,https://www.transfermarkt.es/fer-rodriguez/profil/spieler/710007
1528,39,Hugo Solozábal,22,07/02/2003,https://www.transfermarkt.es/hugo-solozabal/profil/spieler/945767
1529,39,Óscar Rodríguez,27,28/06/1998,https://www.transfermarkt.es/oscar-rodriguez/profil/spieler/284884
1530,39,Roberto López,25,24/04/2000,https://www.transfermarkt.es/roberto-lopez/profil/spieler/569866
1531,39,Juan Cruz,25,25/04/2000,https://www.transfermarkt.es/juan-cruz/profil/spieler/585700
1532,39,Yan Diomande,18,14/11/2006,https://www.transfermarkt.es/yan-diomande/profil/spieler/1390649
1533,39,Duk,25,16/02/2000,https://www.transfermarkt.es/duktm/profil/spieler/535959
1534,39,Dani Raba,29,29/10/1995,https://www.transfermarkt.es/dani-raba/profil/spieler/413262
1535,39,Munir El Haddadi,29,01/09/1995,https://www.transfermarkt.es/munir-el-haddadi/profil/spieler/223725
1536,39,Naim García,23,11/06/2002,https://www.transfermarkt.es/naim-garcia/profil/spieler/715683
1537,39,Piri,21,10/07/2003,https://www.transfermarkt.es/piri/profil/spieler/935300
1538,39,Adrián Rosell,20,14/11/2004,https://www.transfermarkt.es/adrian-rosell/profil/spieler/1065256
1539,39,Sébastien Haller,31,22/06/1994,https://www.transfermarkt.es/sebastien-haller/profil/spieler/181375
1540,39,Miguel de la Fuente,25,03/09/1999,https://www.transfermarkt.es/miguel-de-la-fuente/profil/spieler/480883
1541,39,Diego García,25,18/04/2000,https://www.transfermarkt.es/diego-garcia/profil/spieler/852727
1542,39,Suleiman El Haddadi,19,13/02/2006,https://www.transfermarkt.es/suleiman-el-haddadi/profil/spieler/1338488
1543,40,Karl Hein,23,13/04/2002,https://www.transfermarkt.es/karl-hein/profil/spieler/493513
1544,40,André Ferreira,29,29/05/1996,https://www.transfermarkt.es/andre-ferreira/profil/spieler/290346
1545,40,Álvaro Aceves,21,26/07/2003,https://www.transfermarkt.es/alvaro-aceves/profil/spieler/710474
1546,40,Arnau Rafús,22,27/04/2003,https://www.transfermarkt.es/arnau-rafus/profil/spieler/636686
1547,40,Enzo Boyomo,23,07/10/2001,https://www.transfermarkt.es/enzo-boyomo/profil/spieler/541555
1548,40,Juma Bah,19,11/04/2006,https://www.transfermarkt.es/juma-bah/profil/spieler/1121298
1549,40,Eray Cömert,27,04/02/1998,https://www.transfermarkt.es/eray-comert/profil/spieler/298583
1550,40,David Torres,22,05/03/2003,https://www.transfermarkt.es/david-torres/profil/spieler/857832
1551,40,Javi Sánchez ,28,14/03/1997,https://www.transfermarkt.es/javi-sanchez/profil/spieler/340853
1552,40,Cenk Özkacar,24,06/10/2000,https://www.transfermarkt.es/cenk-ozkacar/profil/spieler/615350
1553,40,Joseph Aidoo,29,29/09/1995,https://www.transfermarkt.es/joseph-aidoo/profil/spieler/358250
1554,40,Iago Parente,19,25/02/2006,https://www.transfermarkt.es/iago-parente/profil/spieler/1061260
1555,40,Adam Aznou,19,02/06/2006,https://www.transfermarkt.es/adam-aznou/profil/spieler/938146
1556,40,Henrique Silva,31,25/04/1994,https://www.transfermarkt.es/henrique-silva/profil/spieler/204072
1557,40,Raúl Chasco,21,13/09/2003,https://www.transfermarkt.es/raul-chasco/profil/spieler/834486
1558,40,Lucas Rosa,25,03/04/2000,https://www.transfermarkt.es/lucas-rosa/profil/spieler/468309
1559,40,Antonio Candela,25,27/04/2000,https://www.transfermarkt.es/antonio-candela/profil/spieler/392881
1560,40,Luis Pérez,30,04/02/1995,https://www.transfermarkt.es/luis-perez/profil/spieler/358115
1561,40,Koke Iglesias,20,16/03/2005,https://www.transfermarkt.es/koke-iglesias/profil/spieler/895333
1562,40,Florian Grillitsch,29,07/08/1995,https://www.transfermarkt.es/florian-grillitsch/profil/spieler/195736
1563,40,Mario Martín,21,05/03/2004,https://www.transfermarkt.es/mario-martin/profil/spieler/948273
1564,40,Stanko Juric,28,16/08/1996,https://www.transfermarkt.es/stanko-juric/profil/spieler/388125
1565,40,César de la Hoz,33,30/03/1992,https://www.transfermarkt.es/cesar-de-la-hoz/profil/spieler/226261
1566,40,Kike Pérez,28,14/02/1997,https://www.transfermarkt.es/kike-perez/profil/spieler/527698
1567,40,Víctor Meseguer,26,09/06/1999,https://www.transfermarkt.es/victor-meseguer/profil/spieler/658269
1568,40,Tamás Nikitscher,25,03/11/1999,https://www.transfermarkt.es/tamas-nikitscher/profil/spieler/633056
1569,40,Ibrahim Alani,18,29/07/2006,https://www.transfermarkt.es/ibrahim-alani/profil/spieler/1367276
1570,40,Mario Maroto,21,28/11/2003,https://www.transfermarkt.es/mario-maroto/profil/spieler/710484
1571,40,Adrián Verde,22,03/08/2002,https://www.transfermarkt.es/adrian-verde/profil/spieler/702662
1572,40,Selim Amallah,28,15/11/1996,https://www.transfermarkt.es/selim-amallah/profil/spieler/377219
1573,40,Chuki,21,29/04/2004,https://www.transfermarkt.es/chuki/profil/spieler/926763
1574,40,Raúl Moro,22,05/12/2002,https://www.transfermarkt.es/raul-moro/profil/spieler/624942
1575,40,Stipe Biuk,22,26/12/2002,https://www.transfermarkt.es/stipe-biuk/profil/spieler/587520
1576,40,Darwin Machís,32,07/02/1993,https://www.transfermarkt.es/darwin-machis/profil/spieler/211251
1577,40,Kenedy,29,08/02/1996,https://www.transfermarkt.es/kenedy/profil/spieler/281404
1578,40,Xavi Moreno,20,05/11/2004,https://www.transfermarkt.es/xavi-moreno/profil/spieler/709971
1579,40,Amath Ndiaye,28,16/07/1996,https://www.transfermarkt.es/amath-ndiaye/profil/spieler/339820
1580,40,Anuar,30,15/01/1995,https://www.transfermarkt.es/anuar/profil/spieler/327126
1581,40,Iván Sánchez,32,23/09/1992,https://www.transfermarkt.es/ivan-sanchez/profil/spieler/221311
1582,40,Juanmi Latasa,24,23/03/2001,https://www.transfermarkt.es/juanmi-latasa/profil/spieler/623521
1583,40,Mamadou Sylla,31,20/03/1994,https://www.transfermarkt.es/mamadou-sylla/profil/spieler/166683
1584,40,Marcos André,28,20/10/1996,https://www.transfermarkt.es/marcos-andre/profil/spieler/481084
1585,40,Adrián Arnu,18,04/03/2007,https://www.transfermarkt.es/adrian-arnu/profil/spieler/1176519
1586,41,Josep Martínez,27,27/05/1998,https://www.transfermarkt.es/josep-martinez/profil/spieler/388516
1587,41,Yann Sommer,36,17/12/1988,https://www.transfermarkt.es/yann-sommer/profil/spieler/42205
1588,41,Alessandro Calligaris,20,07/03/2005,https://www.transfermarkt.es/alessandro-calligaris/profil/spieler/746711
1589,41,Raffaele Di Gennaro,31,03/10/1993,https://www.transfermarkt.es/raffaele-di-gennaro/profil/spieler/70580
1590,41,Alain Taho,18,30/04/2007,https://www.transfermarkt.es/alain-taho/profil/spieler/1070076
1591,41,Alessandro Bastoni,26,13/04/1999,https://www.transfermarkt.es/alessandro-bastoni/profil/spieler/315853
1592,41,Yann Bisseck ,24,29/11/2000,https://www.transfermarkt.es/yann-bisseck/profil/spieler/441986
1593,41,Benjamin Pavard ,29,28/03/1996,https://www.transfermarkt.es/benjamin-pavard/profil/spieler/353366
1594,41,Stefan de Vrij,33,05/02/1992,https://www.transfermarkt.es/stefan-de-vrij/profil/spieler/111196
1595,41,Tomás Palacios,22,28/04/2003,https://www.transfermarkt.es/tomas-palacios/profil/spieler/993645
1596,41,Francesco Acerbi,37,10/02/1988,https://www.transfermarkt.es/francesco-acerbi/profil/spieler/131075
1597,41,Christos Alexiou,20,30/06/2005,https://www.transfermarkt.es/christos-alexiou/profil/spieler/898812
1598,41,Alessandro Fontanarosa,22,07/02/2003,https://www.transfermarkt.es/alessandro-fontanarosa/profil/spieler/616162
1599,41,Gabriele Re Cecconi,19,25/04/2006,https://www.transfermarkt.es/gabriele-re-cecconi/profil/spieler/1054322
1600,41,Federico Dimarco,27,10/11/1997,https://www.transfermarkt.es/federico-dimarco/profil/spieler/198116
1601,41,Carlos Augusto,26,07/01/1999,https://www.transfermarkt.es/carlos-augusto/profil/spieler/585982
1602,41,Matteo Cocchi,18,01/02/2007,https://www.transfermarkt.es/matteo-cocchi/profil/spieler/988987
1603,41,Matteo Motta,20,10/02/2005,https://www.transfermarkt.es/matteo-motta/profil/spieler/937342
1604,41,Denzel Dumfries,29,18/04/1996,https://www.transfermarkt.es/denzel-dumfries/profil/spieler/321528
1605,41,Matteo Darmian,35,02/12/1989,https://www.transfermarkt.es/matteo-darmian/profil/spieler/54906
1606,41,Mike Aidoo ,20,30/05/2005,https://www.transfermarkt.es/mike-aidoo/profil/spieler/892101
1607,41,Hakan Çalhanoğlu ,31,08/02/1994,https://www.transfermarkt.es/hakan-calhanoglu/profil/spieler/126414
1608,41,Petar Sučić,21,25/10/2003,https://www.transfermarkt.es/petar-sucic/profil/spieler/668207
1609,41,Kristjan Asllani,23,09/03/2002,https://www.transfermarkt.es/kristjan-asllani/profil/spieler/543771
1610,41,Mattia Zanchetta,19,18/03/2006,https://www.transfermarkt.es/mattia-zanchetta/profil/spieler/1054347
1611,41,Nicolò Barella,28,07/02/1997,https://www.transfermarkt.es/nicolo-barella/profil/spieler/255942
1612,41,Davide Frattesi ,25,22/09/1999,https://www.transfermarkt.es/davide-frattesi/profil/spieler/394300
